"1989"	"..Haaslava rural municipality"	1611	0	409	958	244	68.2
"1989"	"..Kambja rural municipality"	2299	0	509	1346	444	70.8
"1989"	"..Konguta rural municipality"	1412	0	339	834	239	69.3
"1989"	"..Laeva rural municipality"	914	0	235	547	132	67.1
"1989"	"..Luunja rural municipality"	2218	0	615	1324	279	67.5
"1989"	"..Meeksi rural municipality"	980	0	192	558	230	75.6
"1989"	"..Mäksa rural municipality"	1758	0	387	1083	288	62.3
"1989"	"..Nõo rural municipality"	3645	0	914	2180	551	67.2
"1989"	"..Peipsiääre rural municipality"	1005	0	101	584	320	72.1
"1989"	"..Piirissaare rural municipality"	106	0	0	48	58	120.8
"1989"	"..Puhja rural municipality"	2541	0	618	1558	365	63.1
"1989"	"..Rannu rural municipality"	2035	0	494	1250	291	62.8
"1989"	"..Rõngu rural municipality"	3187	0	785	1984	418	60.6
"1989"	"..Tartu rural municipality"	5049	0	1307	3110	632	62.3
"1989"	"..Tähtvere rural municipality"	2761	0	739	1711	311	61.4
"1989"	"..Vara rural municipality"	2108	0	544	1252	312	68.4
"1989"	"..Võnnu rural municipality"	1240	0	280	724	236	71.3
"1989"	"..Ülenurme rural municipality"	4309	0	1146	2757	406	56.3
"1989"	"Valga county"	41473	0	9317	25987	6169	59.6
"1989"	"..Tõrva city"	3546	0	826	2204	516	60.9
"1989"	"..Valga city"	17722	0	3864	11569	2289	53.2
"1989"	"..Helme rural municipality"	2972	0	764	1871	337	58.8
"1989"	"..Hummuli rural municipality"	1069	0	250	672	147	59.1
"1989"	"..Karula rural municipality"	1411	0	340	835	236	69.0
"1989"	"..Otepää rural municipality"	4267	0	935	2639	693	61.7
"1989"	"..Palupera rural municipality"	1326	0	316	791	219	67.6
"1989"	"..Puka rural municipality"	2041	0	423	1207	411	69.1
"1989"	"..Põdrala rural municipality"	1115	0	242	667	206	67.2
"1989"	"..Sangaste rural municipality"	1662	0	403	975	284	70.5
"1989"	"..Taheva rural municipality"	1223	0	252	750	221	63.1
"1989"	"..Tõlliste rural municipality"	2366	0	513	1373	480	72.3
"1989"	"..Õru rural municipality"	753	0	189	434	130	73.5
"1989"	"Viljandi county"	65222	0	15424	40410	9388	61.4
"1989"	"..Mõisaküla city"	1349	0	257	778	314	73.4
"1989"	"..Viljandi city"	23080	0	5018	15027	3035	53.6
"1989"	"..Võhma city"	1998	0	506	1279	213	56.2
"1989"	"..Abja rural municipality"	3398	0	810	2024	564	67.9
"1989"	"..Halliste rural municipality"	2381	0	525	1448	408	64.4
"1989"	"..Karksi rural municipality"	5191	0	1361	3165	665	64.0
"1989"	"..Kolga-Jaani rural municipality"	2121	0	507	1220	394	73.9
"1989"	"..Kõo rural municipality"	1369	0	334	789	246	73.5
"1989"	"..Kõpu rural municipality"	885	0	203	523	159	69.2
"1989"	"..Paistu rural municipality*"	1734	0	432	1017	285	70.5
"1989"	"..Pärsti rural municipality*"	4153	0	1037	2614	502	58.9
"1989"	"..Saarepeedi rural municipality*"	1454	0	466	801	187	81.5
"1989"	"..Suure-Jaani rural municipality"	6926	0	1640	4168	1118	66.2
"1989"	"..Tarvastu rural municipality"	4928	0	1245	2937	746	67.8
"1989"	"..Viiratsi rural municipality*"	4255	0	1083	2620	552	62.4
"1989"	"..Viljandi rural municipality"	.	.	.	.	.	.
"1989"	"Võru county"	45176	0	10126	28098	6952	60.8
"1989"	"..Võru city"	17496	0	3982	11614	1900	50.6
"1989"	"..Antsla rural municipality"	5111	0	1185	3102	824	64.8
"1989"	"..Haanja rural municipality"	1388	0	275	815	298	70.3
"1989"	"..Lasva rural municipality"	1897	0	466	1091	340	73.9
